id	cate1_id	cate2_id	cate3_id
dde57a0304e4c4006279a501c38adf38	1230	1	51
69d5d33063e6ea90223bd0395a78bf9c	3	524	550
3198a1c68f7cd00bd528034591f42b84	1230	1	63
49ebc346afa052aef4c248a783212259	393	960	1113
314520ab3accc3f75e9822f4bf619766	3	23	423
b27c6f6714c61e924ccf04ee35e55f97	449	452	1584
7399abc975a504f7f5eabb272a8242e8	3	361	427
6670ca758cfc842c2a1370a93b4246cc	3	760	385
55fcd25f75c36d6584b3aa72b1f3402a	1230	1	47
a172a14536686d0324d6938efa015252	5	1325	158
28f806929a601fde5ba144cc8277e375	591	593	617
23797be583edfde03827ec83d399d8e8	3	590	431
9c660e9ec8efb4c24bb2c6119a864266	571	2156	573
c694a4456e6175cddfa7de87800428b0	3	361	2179
b39bd7b4f96b7792fa5047a4302d895e	393	960	1076
1b4f09a227deb722c0f891e7a0fae626	6	179	179
6893875b6be5efa1000f5d3c83742c2b	1454	460	511
52789de9ee852aa8452808c2aa9de9c3	1472	504	504
94c8e7fe3a0f6daf1a0553b1cee7dc81	5	37	167
23ed437401a31bf170045d09aa341d05	591	594	643
08f47af7326dc67e4dca56c9b68236b0	3	22	94
abbea7007d8ae8e20771b425f68364a1	3	590	432
787e6db6d995df89316ec4991840877d	591	593	617
8acb183c4abd99dab2451fef4269e9f2	3	23	92
2454d4d60905a46a0c790846b74f1d61	2	14	14
3ddf33518fee1bbf4a293da4aa9b9c7a	5	1945	151
3376fd56262ee7addd5d5165baecd385	3	361	425
4d4bfb1de846a17124ae0434e04688ba	571	2156	573
fc3421470a11f154467df56a530b0225	3	760	385
85f3613f6368b1aa2a8a1edf186b64a6	5	1945	151
0cdd3faeaf1be7979286b7b8eb737964	571	2166	2166
36963980449f92ee8997672fce0cbc26	571	2156	572
d35aad1cc879763acb4c8b4d6f2ce0c2	5	1945	214
1f01493ee914a65bb4a9dd5c2e2a4166	5	1945	214
bdc0d58e84b622f06fdf0dbff9a191a5	1472	1476	1477
4ba8fe68555470ec605cb5626d468b50	393	960	1077
77721d83f1de749a82fdf48dc47a0884	449	479	479
b0333435782d83da023f9c23d8a5745f	3	24	97
1d659114fd1cc40cb1d68458441ee0e7	1230	1	60
54c17c3e6974769f2476ee3e86e7bdcd	571	2156	572
182c872779704c8939dd32d9707d8b52	3	22	1374
dbe0c85e53ec13392a78edf70fa66a48	1472	2299	2299
8aee96911d924f2a46e56f0f9c0f810b	3	590	431
22902a2e7a1f464b7ef73ff08a66eaa0	591	593	617
497f16f42bd6229b5684e656551c2ab6	3	760	385
88fc47431c2eccdf96ddabc71bbd7192	3	22	94
d6e590f78480ef54bbfdf3011d0bae9f	449	457	457
de21509e823b5aae80310f7173696ce8	571	2166	2166
942f7ef2eb013d5a49040fe2da90e5ce	3	23	426
60664c0d407faaecf6007033fde87770	1648	538	538
25eadae944246096f11b4cfbb7efeb32	3	23	1367
6adb8777df2ff074b6c0d6ff199253d8	393	960	1068
3666c739d012314d4cae5108c8c86952	5	1945	214
3c8290bf904f02c9bab498233931a28d	3	2343	107
5af46088374f848a796365fcf2294be7	3	361	2180
3e02e8fff0c1fb1fed2c57f5510bd04a	571	2166	2166
502e85d4735eb571b7ef9393eaef3ce7	449	472	472
30fd5414e3c8a3fa7355c1a268b41121	5	37	171
3d5bb97bd9bb63706cc54efa04c01cb3	591	603	704
443d676f265b6b3aedb7a50f1d561928	5	1764	273
3fe967848b6057250f0ded0d7c1698c3	1454	460	507
9482c41bc172b077c1657358a457c581	6	2439	302
2126441dd878e97d1b810eb455a61a95	3	23	426
6aaa9a1c588c013ecccc522ccd78cea4	3	1327	429
839e2d41b1c018dd88ab4220d31fd86b	1285	1539	1545
1532b1aa0383d54b5ec3d703aeab87a7	6	2439	303
037be78adee90b947325d365f3968583	3	760	385
2610108b947f58d1269558dd087b6d51	1472	2299	2299
4fdc52d86efb4a245854bb67923a10cc	591	607	737
971591bd2fbba2934ec033d7c467062a	5	2000	164
4580d752185be0d04bb80845532ea514	449	471	471
905f7691853e01b26bf756145282a7d9	571	2156	572
cd84ae4739e8ade8b4aad38b2e277469	571	2156	572
96a1fc6002060ddf1556d9eeaf73addb	591	593	615
1a646eb3ecfe61e613835540265105e3	449	478	478
9fa828a3b2a02b168b7a2ed1ef030533	3	22	1374
794deda4ff16cd546b6bb65145f47d36	591	604	707
2e9c7fbe2148ae0b008d0d6e64a218b3	5	38	173
92ad541aab4bd3c355b2e8a7faf69ee4	1648	530	530
6683cceac0e9407beadcf989cf2638e1	1242	1312	1313
f6bee8775dfffca3eb4347007bca6d98	3	600	1422
fc344d5557d02fbd2315dfaf8bfcb2b4	571	2166	2166
4211b041f1ddc17b86b9858f9f68413f	1472	499	499
b54270bc9ccaca966389cc69acf153c1	1472	499	499
9ec8a64df7a656db8fe7538ee858f64e	2	20	80
50abcc0d5868a29b0a62e385e5a5d651	571	2156	572
c1b777feec07046b238a09c03ad46a1f	7	196	196
614cc6db3fcfbd52ec5b78cfb83359a5	2	16	16
48ec109c759e85ed7bb8e102471b3c10	1230	1	68
12d47215d1b956ac2fc4ec3f55618fc3	2	212	212
1156ef9ff1d61f8a357a8b9828444079	3	24	97
9b9f169d283f91a8ef0c0bceffabc3c6	1230	1	56
904dfb543f589295cb8a7099af519f46	7	197	197
edf8caa7cdcc7f6759a2ab08b334723c	1285	1521	1538
335f483cf7f1225f646952e0553d0adb	6	179	179
3a09467ce4bad86746283e25523d7c6f	5	37	167
8d62896cc06515843b4d6c91ca6d8765	449	479	479
123b3a24de6efdf1dffc4d9ca34eed02	3	361	384
72b01f8bf802e874abbf5a58cf447444	5	38	173
edb81f3e6cc7dd08f7de1be73c3d7d81	5	1945	152
789aa20ae2c5203f99e14a56584de05c	1472	1476	506
0fbfc67c65095f19ed367a96f2139b0d	6	304	304
00937b069fd4c80efc4d0ac209bc788f	393	609	749
d82af60499777788a986b512d29e2b3c	3	23	1367
f2de1c124bfc1c28dbf9682609557d82	571	2156	572
6597b0d52cd73c816bdb737fea9be6b4	3	361	425
bb45eddf8358909f3f93dad5775816ba	449	467	467
f708b8d7916cbaed90414f4c80669b24	1230	1	47
5746b4e9066e2b146fa1167b8e861108	3	361	384
24387fe270ce2f97c6adf31fbc8d3664	1552	1553	1589
6db7538d938b1c99bff5cc8b87e24523	5	38	216
f43e0966bd40d05656f291ce3006d0f7	5	38	173
8e19e13475bb46883dbdd3e2f3ae5230	571	2156	574
72dd22964ab58491bbcd83aea15fc04b	1472	1476	1479
e175e070b49f11b06cf4d3982756e769	1285	1539	1545
c39f9876309a3dcbcd6cc04074e5e3f3	1230	1	62
b785fe761717406e701b2a6d6dd4c9fb	3	590	432
e04ddc4a56ff38628712448603c7fc77	591	604	707
4b650f530b54d8433a3e7338dfa2ca50	1230	1231	69
20e17d1689fd36fe7b71d636594c5fde	3	22	1374
962ec22d9d2eeafcec4c9cb4a92f3b4f	3	361	2180
5875b97e657b1964a2245cfc85f25eb3	5	38	173
2bc43d32ea1a7d94e2374378a77e2a22	3	24	97
556f2c0cbf03893fe6c4d6f6afca00d1	591	593	619
e39176ead399a5f4436a5c2bd61ebc14	5	1920	151
cfe6f3274423cb702531a117daf70fb7	591	593	617
61d67546770363f8d19e0e0b841be88e	591	607	737
0f448671449aa1f21232b71221ceb008	393	960	1076
fdcc912f48790386fe22fa328a38eae1	591	606	723
3cbdd6bf5ac9a5a9ae213a43880cc85f	1472	499	499
b760bec9fcd4370cb611740d926174f5	3	24	97
b270f5a2da75e4840b21f587897791b8	1472	499	499
0f7263b8b4290ac4354c66ca35193616	562	568	568
18c6c4901615225f15aa78969168f2f6	1230	4	130
e68657c4ed0c3fecf059f0b6bc39daa2	1230	4	123
e4cb655d02da8f692ccacf8c6b79c2ca	3	361	370
b0e28c9cae5f6a375d15477de33ff466	2	212	212
63399185c7208cdf07ba69db5407a5f0	571	2156	573
0d40085c963afc7855579fb89b28dca2	449	465	465
952a73ce004fde21426f4dc7b819f6b1	393	960	1089
50d3b2b972dca9979c093b1c3d6e93cb	449	473	473
e5f5471df15b35aae8eea746c8e38809	7	197	197
a68ef9fb9ad7e9fb44e11a1e16553cfe	2319	157	157
56a54de76986d55d8f1f898181ebfb8d	591	593	617
f9b76aa5624bbb65eeca3a5937a02b01	591	593	615
41ec42764e22731383a717bbcac88f6b	5	38	1982
c56fde3fa7a19e29e36c7cb520185172	1454	461	1686
0a6ca151f086270d8e8ae27b1861c0e8	5	1762	156
9848a7cf38a10a1ddf50e0d08776755c	6	2439	302
06c815f1449a26198a0b1b821344197f	1648	1650	543
af421c0ace56c8f5e62cf8ea140a4c6f	3	760	385
5b9638927fbedd2af2c94821f125cb6e	591	602	671
8fdb60116498aef6510a886c72c825ef	449	453	489
daede5f913c23334f421afaa439e77c2	5	36	160
7e53beb84c14f61088ba501d1f22f99f	328	2009	2015
1ddb50f598f82b9d002e93f73c3d840d	393	960	1089
8d4d1579416c7f0ca486c67d36ba757d	5	38	173
e57e84faeee3781e71a572f056cfff72	3	361	384
70b1695f7dac29770a4e0e568876cea5	3	361	384
b3744d05eab1d8bdc8900ad122510db1	571	2156	572
98a75b88187a3a9b87d8c5f744a2e5cd	3	23	102
8cbb25a9081b2305b91ca9c85bd32898	449	453	487
20a5237d522ed278c9aa187b2052c116	5	1945	415
c2006762f08c88aa6a7de7aa0394c62c	1472	498	498
3db80183f5ed69a87a3bddd67781c983	1230	1	73
515ff29893de1f37322a5d5cc2d108cd	6	2435	1566
abd8412c857a465197ef8a33aedffed3	5	1945	151
c9387b2601c7071a6725b863a8257c55	328	2009	2015
a09d15dfdfb8134072dc5daa3cc95bab	5	38	173
7df14f4cbcbabd5cc5aed6dca1159103	5	1945	152
d97e6cef72447c4a83d0baadc6463f6c	2	212	212
8ff06ddb44b303b1bc45abb0a49910d1	591	593	617
ee9ce5d0a53ac87adc6abcc9427d0b29	591	593	615
8291791171e42cbbbba6e705dc28781c	591	602	682
5e8ea06f3eebddf46174d3a36efc7d80	571	2156	2158
de6f154520506fd07a1fef71f9e2e3ce	3	361	2179
1b769699b81de151020e95fdf5847478	393	608	741
7a18a94d665d5a1558c3d7bb409a7e3d	3	361	425
511cd2c6e33adb344c4efff0f596ab9a	3	590	431
d2bb58f99568968f495c1070122b280b	449	481	481
8a834ad6bf7428b50b50aea7d5cf6627	1242	1302	1311
fff90dd6344c52ffa8eb99d849422eac	1230	217	218
f71060cad7b3efcc7e87ac9646b1c62f	1472	499	499
e62b43ebd2bfb35e9980b2ddf3209ada	449	453	488
beb79105b93ded93068b934d32382788	1472	498	498
a0ff6d7d4e3726cd0ff32557b1664f05	449	475	475
258e7eb30cec4f1692dcaf152791ba87	1230	1	65
1df8cd3621644c7634c5fdb21ad2245f	449	453	488
051b0899c03a8c43936b56665e814e61	1230	4	127
48c93f1da0dac359692c5b49a3b59bb1	591	593	613
0cd0df4f485e1b5ad52e42bf4c99f6f4	3	2341	101
c73aaa5c2ccf605b6e8246a8b21392e2	1472	500	500
8cbf0bf63d8f93d8120c380af86a0d01	5	1766	159
b0aa8e2537a5b4a2c90df103913c30a9	3	24	441
78a9ea26ad499ec735f5ee1e36f6a8dd	571	2166	2166
0ce49e355c412d642438443017064a76	5	1945	214
acadfc7a50515d902d15467c29adcb16	1472	498	498
2cfb4e9752b0a2d94d1fce29d5cd1478	571	2193	579
762b1a925534645f733baee07c603a07	3	361	423
6d4a4c380bc0f3d035d7db83af785026	3	361	2180
966977cf4eb2d04e19333c34aee79128	3	361	422
83d646cbd18afe54d76412e504532d10	1552	1603	1606
68a7972813f4e88ec82d509e56c4b3b4	1242	1144	1197
29143cbdf7d9bcc8a6f6cec5c8467586	591	593	617
3188c63750c4caa0aefca9b64bfc3423	1472	2299	2299
1a22c900a6d9e81400d570881915721c	3	590	431
47f40745c97806da2ec795da766eeb01	5	38	292
83986e61d6456cc15a042f7ef67fbb88	2	19	78
6c33da4f00dba5b6e859f1ee0d73c9ed	3	23	92
ed895773c39cfc7c666e0bbade8a3ea9	1472	1476	1479
3367f58e5ed30ae4aa6470e2eafacc8c	591	593	619
2e1cc74100e8ec20acadea403f09b163	1552	1603	1606
cee4952ee5a6b37e116fa9c23277a1e1	1230	1	297
56cb2259d373b94c65fe742300688a4a	5	36	161
83b2fa24ef53574904f9b85966c79913	1230	1	50
023ec7bc1ef97d558ee3a03054d5192d	1230	217	218
04872ac5cd2e2b186b49bca8d32f65be	449	471	471
91df9a6facc77b8dcfe1c9fec1d84105	5	37	165
3887ec576cb1c3e30e9bec02d4e9d79c	3	23	1367
3fce40cf04c9fe79234b3acac334e184	1230	1	64
cf978037c5b13451cacacb2d616fa425	1552	1553	1554
a353555c51d2da461776b08a82109ce9	5	36	160
b95f0f61c4cf26dd4aafa00e22ec67c3	1648	530	530
5c0d36ccdd42bcc01d07116af0bf352e	571	2166	2166
37cf649e0d0b1daa396d5cdf364bd801	1472	1476	1479
35459ef7e87db9e18ad85babd79e781e	5	38	1982
f5baeeb2ba3ef71cfc60bceed7f39c3f	591	593	613
c77967b6999478834cd25709f0412bce	571	2166	2166
4231037ab511de40afe80eb14e611cee	6	198	198
6bb9e66e50a71851270226111d212687	571	2172	2173
9b17529b4154b7d8867cb7c407b1fb61	1230	1	75
9d7ae0f90e70cd2f4ac7a40c59668cd6	3	22	1374
bb770549a8ae4164709aa6cc87ddb26f	591	593	619
81098773e379787d609aaeb3dba22674	1454	462	517
40f0da68d48c2ae86058ad1ef6fcfe86	562	1622	1622
c0daaed51fe0c0a35320f883a86f110b	5	37	215
ec2f07c97176118e959e7c11aecd691d	5	36	160
f283fe086165591c5833d545f1185443	1454	461	513
a430ab5fa1f23773f61caa135379b6e7	3	30	306
5992af4bf229dc4fc3aca623b57eb246	591	593	617
c6c60efb3df33c1513ec64108d326b6c	1230	1	47
9ff15a3d0b547092c75cd6689d147dfc	3	590	431
470e0e45442d6a2caf1c37d9593a417c	5	34	149
9487214faa1ad30779caa19228371a1b	1454	460	507
8d5bc8ec301cf782d4bdb4cee20cb284	1648	538	538
4211c7cc2f1aa450f90f65f218b3e2ed	591	593	617
5ab05f21812b409e7abe96ba4ba2a9c6	1472	498	498
a37bf3fe4d58a47b608646565bc9c7d2	1472	498	498
e8c934f324742b05e20b77a57389a36d	7	196	196
cf83a5f28834ff0d58694a8449eda383	3	23	423
fda00043cd3adef11a693de43cd6a5d6	1230	217	219
1e09ced6ff19523b735de787215f0bfa	1230	1	66
cdb917001af5d1adc3c8182fe0c109fe	5	1325	158
08b1c9a0f03ddf923dbeb3751e567088	1472	504	504
dc92c0a126858ed003e3a80df6d1faa9	3	361	424
e28f1aacfd35e77d968685a9d7d2e7ec	1230	1	65
194a054763ce4a9e319f4744df3e303b	393	524	557
d5cdfbaa58c62a5d530b315736ca653d	2	19	78
f664fb01748e175280985e4ff104a3dd	571	576	576
fca8c400e83f74f0185891c5021e077c	571	2193	579
f36a25047dac19f6a0106f42a9c49ecc	1472	498	498
c28ffa8fd9f1ecf0ff5c492c69ce1fcc	3	361	384
d7113369f219c0a76b4b44c0fe6084c9	2	2122	2123
ecb6097f73d82fcb17e1f6123a8c234e	1552	1603	485
198fd14c1240e7011fd3c7ab4c93bf08	1230	4	125
fd566673e1c21d09afee6b28defdee45	3	22	95
11f19a21269690d0c7a7a01ae9733888	1230	1	65
23150195f2a182847372127af5b05c3c	591	593	617
36c9b9415ef5359aefb7148cb01d290c	393	960	1077
e6b9ec324ccadaa0be6eb5893df6ea18	2319	154	154
d2c2ac49a9b3f765341dec7555cbdbcb	3	760	385
fa699c450e476f4f6d2655ac06c7a959	591	593	617
d52c8cb9a7649da8822d1c3d73e64ac1	328	2009	2015
0d6c81cc5bbe61ccff7e948ad269e9d6	1472	1476	1477
524098528d61621c9e0938a4b95f4cac	562	2314	2314
3d757ef9eb90ad2db9ff83c686602d7d	3	590	431
c7d86c8daeff8564112e8ffad3745cf2	571	2156	2158
cf744c7227ce3a7b5901aff2efba920f	2	19	77
d77ed891a7fe69a954b6cb1bd17c689e	1472	498	498
5c58546fb28babf4ca9a49324c684cb4	1230	1	75
37879ea157cd4148302ed5c8cdae7bfe	6	198	198
75748eb2d94ea2120b94dad1016051f8	1648	538	538
591a84e025bd6c3c482f881d622bfa28	571	2156	2158
a4b8893f9e215cf52dcdb176b749d935	5	1945	214
dd0055bf9cc2c7e34e58658a96844560	562	570	570
fe0fd63c7e7dfc68e56dd59eef2f66ad	1472	504	504
4611c97d5947776d2af743e3c4ba88e5	5	34	149
330f65c3a438e9955805102e1e4ca69a	1230	1231	69
92274937871c613caf2502a764a5aac2	3	2341	101
8fdfab990f5efe7c50846ee775c58a19	449	474	474
6bf34c3f2f1409748d0135aebc78d3b5	1454	461	514
00650505c21a51ffd4cbaa433af0a4ca	6	2435	180
055f44a4652a34511fc4bcec1ef7bbaf	1472	1476	1477
5d6e98172491cd0a2bcf4aad15759b3e	591	602	680
7764bda1c6dd68d53bc4ed118aeb0cb2	1230	1	53
d0c8c3dcbdd7eaba644a10cc988463b2	1648	526	526
3dcc73d3dff9dbe9da2f34a20a130742	1648	530	530
887e661c7c7f21dab4103ec7068d6671	591	602	682
b83bbb06d496fb5b2f8340771d98b7d6	3	26	1387
d11ca92fdd8c881bd26b3dc401f910e2	591	593	610
6051f6c8d4e22730cef013a1e1b72139	1230	217	219
4c21b325b724082200cf1ed5a935f089	1242	1144	1197
9d88cc6cb3167cac8e02fe3bb1cdf4ab	591	607	736
55106efd57f91833adf974219730ebf9	591	593	613
6ec672dc2b28ea5a57292d95b33d98dd	1472	1476	1477
ef69c0ef4b583dfa2ad41e368134cd3c	5	2000	164
a42a9d297f6f34d3843c237471696899	1472	499	499
790f50fa698d71c9abb7e491ff3cfffb	5	2000	164
1b5a5383df270aa19ce1bd4f8beadb74	1648	540	540
a9b0d21592ab019fea55f33512a82a49	3	361	2179
1c907daf1fa9bdaf4b97f987e8cb656e	2	2122	2123
614baaf81a4b3579d95af3ed58c4e786	591	593	617
dd9ddc6696d718d29a5d0f8d54fcfbfd	5	1945	152
6b0c112d6dc1e892862ed0a5d4ac2c2c	1472	504	504
e30cc386d79e5307cd6b30fecdc9cad1	3	760	385
b0e55ee315a8eb0759c0272a3d80ee1b	1472	2300	2300
3e37c35eb4915acfcbcdc54e855ce306	5	38	173
cbf5c3446106ce64ccff3ce7c2476fc0	1472	498	498
c17aa4db4f42f9aab03e271367a63c79	591	593	617
aa7f9e3de8c5edf46a04d44678a7995f	591	593	664
30ce9ba0150fa7ed4a0e37213a9d5c01	5	38	173
3f9f7dedba5e70d93d56302143c58a9f	393	960	1113
716a3dccd656112326f3043860977b62	393	524	581
ae5eb824ef87499f644c3f11a7176157	1648	1654	835
d6bc1ec89a6aebfe2aea7c3ad2caa217	449	467	467
19379206049d4a82728b0e5450cf7786	3	590	431
8d6ae56d02bf884e04528fa522e6ccf9	1472	498	498
5865266889220b10f4b1969a5739bf19	3	361	2180
177921149774d3399a129fb7e4eb7379	6	2435	1567
a05bbcfb827b33ff9eb00e44e48c5f9d	591	606	723
6aa0f2fc6ffc71dfc2e48c5859d7f624	3	30	306
028b49e4bc1d8f34a7f74d0f620fa6b9	1648	526	526
a03dfde9d9274fbc37ebb269c8756de5	571	2166	2166
cd99d0b10691eb730228c65687eac16b	393	212	581
b4deb40aa6f10753c5a6d3bb38789925	3	23	1367
23e8dffc91403cfda66a775db35a0a0b	5	1764	273
b70d4298f8b3780f1ce399bb3ba29629	1648	530	530
a3e72f447828033a541b32ed1660dd9e	1230	1	51
b2f39dffffaf5c872211182d639411bb	3	2341	2184
9aa73942188cff0defad264a91c1e332	1648	526	526
9120eca705556aed74e60cbdf7ed4efe	591	607	736
b15a240562937661048e245aa66b3cce	1230	1	65
9ab142af013410d422bee162086e8a91	2	2122	2123
96d651b839dbd3e39d844a1d940d5a91	6	186	186
d6444eb1d97d8a168da0383b188f148a	1472	499	499
565ea8a975e9a558fd6e130e4d99d7b7	328	2009	2015
61f9c8cbc56732136442301bcddd3e3b	449	457	457
281fd6ca9b738315cded525d022c5e72	571	2156	574
86a88703d0b4466cc8e9502d8cf51cdf	571	2156	2158
17a06f41baf5173e4297b8ca10131f35	1648	1660	932
b19fca7569bf96fd4a3e68b8ba723469	449	481	481
08c8e6c769b729f42ccd3f1f10ffc504	3	22	94
c75b5ec262138cc2fa1a6005329438a5	1472	498	498
a582b4eedd40de212e410a7cf64e29f9	1230	1	54
a3794175ddff979095b085cb97cd8f37	5	1945	152
94ce8c23827c35873b89dda1f66b1a98	591	593	617
8807a1d43f55f50821163c907b19c8e8	6	2439	302
cab405853d680f7f9edb0816d8e0751b	1230	1	60
a1a3705ecaacb9ab6ac0426bcf099bb5	591	2383	635
941ba382c15aa5930600f663961c3eca	449	478	478
f273d348573698b974521d8491d37e9b	3	24	96
8482e4e48f70e8f044ce3d2def3768ba	562	568	568
dccd9dab5894e5fc5fc31a1b661c3b17	5	37	167
62929954849429e6b5526f2af3dedc4c	1472	499	499
8aefa9126e417a699e2e755bb3be1676	5	38	173
439900ec4f377ede936a19a2086b9640	1230	1	48
2be79f3e50b10045ae08f03bf53311f3	5	38	173
bb430cad6b05a02433e1be22a1d7bdc1	7	268	268
e75b2c1c83281acb71096b1e7f7d8105	1230	1	67
6ff885fe34f5c07b42fe3fc122aa9dd5	3	361	422
e5ceedc3f05e63c4b78ceb14f4896088	3	361	2179
18c1dd4ddf7745f145d3bf3e1855d3f6	5	1945	214
71c2227c076efe1ead76e280754e8a93	5	34	149
a0283df3559e4dde2dfe8051ae2db188	1472	504	504
4a23186104b7608ecd539b39b49176c6	1472	499	499
4481ca9b168900653a068aa7478702e7	3	361	422
26d62579312e45a3f9c837de142c3e26	591	607	736
8abd96da47063b595a00fabf1141389d	571	2156	573
32930d0f1d8164d496decbe4106ece9e	571	2172	574
1d8b40b677b9a2e2781c3e407ddae450	1242	1769	1772
91714453bcda16b19d0993685b815459	1230	1231	252
33c4d8228905bb7c542c3f90c02d3343	3	22	94
b5ab2e734fc7ae5d8212ff121d7e890a	1230	4	126
6a6e034d48fb0d467b9efb83155376a5	393	960	1068
775441e2824f2e5b462876339f0a231e	6	2435	180
6b05bd7d9c759fcfc3a21c13fce479e5	1472	498	498
90fa4094a8fc3c417d80215e133293bd	591	593	615
dea84c13cf53f08f763b153b789b6ac2	1230	1	52
e86a07bfd7ce2ae7d50e5ce06e80e066	5	959	1015
a438a181b56a20adab7dee7afac89d81	3	760	385
feb2c89e48bf126c6ba5d42b0ba7e6b0	5	1763	166
841d7375d8fb5adfec360bcdec5d7f14	1230	4	123
dffa726e6cc8bb3fe5adc604fda7b122	449	479	479
2de292535235d52ac8f57f08f52f2d61	449	475	475
19478ef4f92f1622bf26c44401512c32	571	2156	572
faaed21ab326207bfd7ee67d5a0a9632	5	34	149
e80639cd0864aff088e006f909404223	449	452	1584
c40ec16ea400d1269ddb6570b4a3a5d9	591	593	620
d1c296ce3a5f5d599ae0711ebbf0661d	1230	4	127
fd18df9e82ce38a9c548cacce9aa62a6	3	2341	101
3908703c90b082b0deaaef7e8039a557	5	37	171
7e601e92ca56c0999e0f9c9bc534e5fd	5	37	171
0620d98cfac80b9aeaabbae717b6b885	7	197	197
55ddecb70bcdff5e1b827f80b361ffdb	5	37	165
ae3af7c4a3b5679098150fe67d1d333a	328	2009	2052
cc148fca4e33f49ffc4e266c0a06e777	3	361	384
9854f965cac945f4933b47fc84524911	5	38	1982
08f5cb6a512ed48dd9873f1b00156872	1230	1920	235
9b9a6b5f270b167ede09cff84f8b1c1d	2	20	213
80d2f4983572a7d5f8f96a924c18368d	571	2193	579
13ee9508777e0f8d163c66057c532da3	5	1766	159
5718f8ca417d4b064d6cafe72e197c5e	5	38	173
8b4b0c92f705ca6f79f4c8891b8ccbd4	3	22	1374
afd60880df07e30025bd0277f03da006	393	960	1089
dc4519dc83210e1693ef627e447a0168	6	2439	181
16bb712474a13f694bdffba976a49b84	3	24	441
c3a124ebc5bc6e4832aa8da998c41ac1	449	470	470
01d3471d40b92fe8e7fdfa6cf6f5019d	6	2439	302
d9e14a93948cafad0a03543e1d75ca5f	571	2172	574
2f85128675fce827cceca16f36a2a10a	1472	1476	1479
a318279ea41e8ab49a5f7d4934855eeb	591	593	615
79e65a56b34b0171f31b2ddcf34724a7	5	1764	273
01f566f1542b2a2d8a3d59807c88101b	3	23	1367
07c4cf81010af7a1a6e80de674641350	5	1764	273
0e28bee5e18277e5d9670737b0de5719	5	37	171
1e38ec1bf8cdb5e19bd8b90e6e2b37b9	591	602	680
b93b7929fccdea3140107c00d594ece4	1454	460	508
1901966cb6a4ba4de04107f0b52194a0	5	37	215
067a3821e858598af1b6c419b69379ed	3	23	426
64d2a01e22887037de83111a57fef5f8	1230	1	72
972b291311ca56b676221baa5fa4c704	562	563	563
1a136436ef1cd22c3ec7768d6ddad53d	1648	530	530
3b5b762f412f41e41a109da75fe652bb	3	361	2179
9774000b55080ff40ecfef2139d11d45	5	2000	164
8d5870ad066610d83451a07fad057cbd	5	38	1982
00bf795ed9e0fb359c9342fb666b66c2	1472	1476	1477
9ef4a509571fec8d461fcea71aa1ff28	1472	1476	506
8706db1eddb7aab722d26134778c75c0	449	479	479
4624393b639efc78e91e33380b7cabc8	5	38	174
b244ce94d6aed9e0d378a408b2ca9a0b	1472	498	498
55979f5eb9af7659039e2c453c1f94a5	3	1327	429
27b624748b02fcadacc47b90a1a64e1e	449	477	477
f15a8f4082f01b8557e1e9694aaea00d	3	2341	101
ddf5498fbb9a6578f4732534d4815fe7	1552	1553	1590
9ee165aded032a2baf9a181faf11a74c	7	268	268
2621c58bc55296ad5035c73e74ff76ca	1230	1	59
ca0016a3916b4cccd9ba9dcb7039415a	3	2343	107
f0e58dae284e8469dd88e80f2b0caddd	449	480	2294
fd03a02d18237ba2c48654a06f72c5cc	449	452	485
7d233f613d3294d064766f96f349165e	3	600	1422
5afb5b836eaaea87af9b7b0a4e87ffa4	449	457	457
35aceaa29c3a7638708d0ac1221bb1dd	571	2156	2158
5201a37c27173bd9c0cc5216055f1885	5	2000	164
18f3088ae963031e62902c2512d7de22	3	24	97
60add342df6c952292508dfa1f088681	591	593	617
47cec8d28cb9c4e1205c4896a0104d8f	2	19	78
6798aafbbd805db24588e6bcc6629adf	5	1945	214
c469a6d123d89869a33da175b9c9a5e3	1230	1	75
78b0304d534c8de4242c42416e4ff03c	3	361	2180
727e0d6ca6334742bba0874b52fedf96	3	590	431
1455bbe7a124e07d749e110fddb2cd58	562	567	567
0b909a720539900b2f389bba7568f74e	5	34	255
7ec91fa6dc25b088d408f2abd7ed9799	1472	1476	506
998413de3c3f7f4e91e0eaba9c8ede33	1648	530	530
2e1e3a23a641e25d06c932f380c0b283	3	2341	2184
c65015ec07c0cda7c14ee435e5cf1854	1472	498	498
484385c8a047fe420dfb061dc78b8028	571	2156	572
9cd6052cd82e4c2bcad0a9561b6ed48e	591	1766	159
18e68886875cae8bb2f22f5c0c5fdfd9	591	593	619
5af69553349c4e62798a2526b422a5fc	2	14	14
e694348d924137bb209eb117be96383e	1230	1	64
8193cc04919db6c098dbca88dfdb5ac2	1648	1654	835
3565203eebb6749a98e5aff342df18eb	6	2439	302
621dc5ecb628dba706d9b62165b3e238	1472	504	504
3e4586f4cf4f78ce993a86a442623103	1472	1476	1480
bd4215f6f226d310d9db56370e1d82cb	5	37	167
a57571923a410e0445ccdee698a94f67	449	2294	2294
35406c3017a8ca237ff59ebbc5685bd3	591	593	615
9352fd9dbcde3ca2dd06de340f841b99	1230	217	218
2de3c0ad942ca6258c9c8275f5036f64	5	1945	214
7f9041214ebaf1008c0ee14f246fa98a	5	34	149
86940ae7945e3be46143e996aaccde5c	1648	530	530
a44a2780d5bd0bdafe3250ce638197ca	3	1327	387
